,dec,bin,gray,contiguity,score
44767,44767,1010111011011111,1111100110110000,True,0.15294566363361028
44768,44768,1010111011100000,1111100110010000,True,0.22530293629131332
44769,44769,1010111011100001,1111100110010001,True,0.030531706319850867
44770,44770,1010111011100010,1111100110010011,True,0.22874852070358487
44776,44776,1010111011101000,1111100110011100,True,0.05340655839020936
44777,44777,1010111011101001,1111100110011101,True,0.30924120100137353
44781,44781,1010111011101101,1111100110011011,True,0.3119210999886958
44782,44782,1010111011101110,1111100110011001,True,0.11370428560496185
44783,44783,1010111011101111,1111100110011000,True,0.1421303570062023
44784,44784,1010111011110000,1111100110001000,True,0.2176460820418209
44785,44785,1010111011110001,1111100110001001,True,0.03818856056934325
44786,44786,1010111011110010,1111100110001011,True,0.23640537495307723
44790,44790,1010111011110110,1111100110001101,True,0.23372547596575494
44791,44791,1010111011110111,1111100110001100,True,0.022109166645409246
44797,44797,1010111011111101,1111100110000011,True,0.15323279566796624
44798,44798,1010111011111110,1111100110000001,True,0.04498401871576774
44799,44799,1010111011111111,1111100110000000,True,0.3008186613269319
44800,44800,1010111100000000,1111100010000000,True,0.476830598387138
44801,44801,1010111100000001,1111100010000001,True,0.22099595577597383
44802,44802,1010111100000010,1111100010000011,True,0.02277914139223983
44808,44808,1010111100001000,1111100010001100,True,0.19812110370561534
44809,44809,1010111100001001,1111100010001101,True,0.05771353890554881
44813,44813,1010111100001101,1111100010001011,True,0.060393437892871146
44814,44814,1010111100001110,1111100010001001,True,0.13782337649086285
44815,44815,1010111100001111,1111100010001000,True,0.39365801910202697
44816,44816,1010111100010000,1111100010011000,True,0.31814229406640837
44817,44817,1010111100010001,1111100010011001,True,0.06230765145524425
44818,44818,1010111100010010,1111100010011011,True,0.13590916292848976
44822,44822,1010111100010110,1111100010011101,True,0.1332292639411674
44823,44823,1010111100010111,1111100010011100,True,0.12260537866999674
44829,44829,1010111100011101,1111100010010011,True,0.05273658364337877
44830,44830,1010111100011110,1111100010010001,True,0.14548023074035524
44831,44831,1010111100011111,1111100010010000,True,0.4013148733515194
44832,44832,1010111100100000,1111100010110000,True,0.3289576006938164
44833,44833,1010111100100001,1111100010110001,True,0.07312295808265223
44840,44840,1010111100101000,1111100010111100,True,0.05024810601229374
44841,44841,1010111100101001,1111100010111101,True,0.2055865365988704
44846,44846,1010111100101110,1111100010111001,True,0.01004962120245875
44847,44847,1010111100101111,1111100010111000,True,0.2457850214087054
44862,44862,1010111100111110,1111100010100001,True,0.14863868311827083
44863,44863,1010111100111111,1111100010100000,True,0.40447332572943495
44864,44864,1010111101000000,1111100011100000,True,0.3528852702234801
44865,44865,1010111101000001,1111100011100001,True,0.09705062761231592
44866,44866,1010111101000010,1111100011100011,True,0.10116618677141807
44867,44867,1010111101000011,1111100011100010,True,0.15466845583974606
44880,44880,1010111101010000,1111100011111000,True,0.19419696590275048
44881,44881,1010111101010001,1111100011111001,True,0.06163767670841366
44882,44882,1010111101010010,1111100011111011,True,0.25985449109214764
44883,44883,1010111101010011,1111100011111010,True,0.004019848480983499
44884,44884,1010111101010100,1111100011111110,True,0.19955676387739515
44885,44885,1010111101010101,1111100011111111,True,0.4553914064885593
44886,44886,1010111101010110,1111100011111101,True,0.2571745921048253
44887,44887,1010111101010111,1111100011111100,True,0.0013399494936611666
44892,44892,1010111101011100,1111100011110010,True,0.07915273080412748
44893,44893,1010111101011101,1111100011110011,True,0.17668191180703668
44894,44894,1010111101011110,1111100011110001,True,0.021534902576697317
44895,44895,1010111101011111,1111100011110000,True,0.27736954518786144
44896,44896,1010111101100000,1111100011010000,True,0.3497268178455645
44897,44897,1010111101100001,1111100011010001,True,0.09389217523440033
44898,44898,1010111101100010,1111100011010011,True,0.10432463914933367
44899,44899,1010111101100011,1111100011010010,True,0.15151000346183047
44908,44908,1010111101101100,1111100011011010,True,0.0683374241767195
44909,44909,1010111101101101,1111100011011011,True,0.18749721843444464
44910,44910,1010111101101110,1111100011011001,True,0.010719595949289333
44911,44911,1010111101101111,1111100011011000,True,0.2665542385604535
44912,44912,1010111101110000,1111100011001000,True,0.3420699635960721
44913,44913,1010111101110001,1111100011001001,True,0.08623532098490794
44914,44914,1010111101110010,1111100011001011,True,0.11198149339882606
44915,44915,1010111101110011,1111100011001010,True,0.1438531492123381
44924,44924,1010111101111100,1111100011000010,True,0.22702572849744906
44925,44925,1010111101111101,1111100011000011,True,0.028808914113715084
44926,44926,1010111101111110,1111100011000001,True,0.1694079002700189
44927,44927,1010111101111111,1111100011000000,True,0.425242542881183
44928,44928,1010111110000000,1111100001000000,True,0.4501273191920333
44931,44931,1010111110000011,1111100001000010,True,0.2519105048082993
44940,44940,1010111110001100,1111100001001010,True,0.16873792552318834
44943,44943,1010111110001111,1111100001001000,True,0.3669547399069223
44944,44944,1010111110010000,1111100001011000,True,0.29143901487130375
44947,44947,1010111110010011,1111100001011010,True,0.09322220048756973
44956,44956,1010111110011100,1111100001010010,True,0.1763947797726807
44959,44959,1010111110011111,1111100001010000,True,0.37461159415641465
44960,44960,1010111110100000,1111100001110000,True,0.30225432149871173
44963,44963,1010111110100011,1111100001110010,True,0.10403750711497771
44968,44968,1010111110101000,1111100001111100,True,0.02354482681718907
44971,44971,1010111110101011,1111100001111110,True,0.17467198756654492
44972,44972,1010111110101100,1111100001111010,True,0.020864927829866736
44975,44975,1010111110101111,1111100001111000,True,0.21908174221360072
44988,44988,1010111110111100,1111100001100010,True,0.17955323215059632
44991,44991,1010111110111111,1111100001100000,True,0.37777004653433033
44992,44992,1010111111000000,1111100000100000,True,0.42935810204028524
45008,45008,1010111111010000,1111100000111000,True,0.2706697977195556
45012,45012,1010111111010100,1111100000111110,True,0.12308393206059
45015,45015,1010111111010111,1111100000111100,True,0.07513288232314398
45023,45023,1010111111011111,1111100000110000,True,0.3538423770046666
45024,45024,1010111111100000,1111100000010000,True,0.42619964966236956
45032,45032,1010111111101000,1111100000011100,True,0.14749015498084697
45035,45035,1010111111101011,1111100000011110,True,0.050726659402887016
45039,45039,1010111111101111,1111100000011000,True,0.34302707037725866
45040,45040,1010111111110000,1111100000001000,True,0.41854279541287726
45044,45044,1010111111110100,1111100000001110,True,0.02478906563273158
45047,45047,1010111111110111,1111100000001100,True,0.22300588001646557
45055,45055,1010111111111111,1111100000000000,True,0.5017153746979882
45056,45056,1011000000000000,1110100000000000,True,0.6022115867225757
45064,45064,1011000000001000,1110100000001100,True,0.32350209204105307
45066,45066,1011000000001010,1110100000001111,True,0.1305493649538451
45067,45067,1011000000001011,1110100000001110,True,0.12528527765731906
45071,45071,1011000000001111,1110100000001000,True,0.5190390074374647
45072,45072,1011000000010000,1110100000011000,True,0.44352328240184613
45076,45076,1011000000010100,1110100000011110,True,0.04976955262170048
45077,45077,1011000000010101,1110100000011111,True,0.20606508998946366
45079,45079,1011000000010111,1110100000011100,True,0.24798636700543444
45087,45087,1011000000011111,1110100000010000,True,0.526695861686957
45088,45088,1011000000100000,1110100000110000,True,0.45433858902925417
45096,45096,1011000000101000,1110100000111100,True,0.17562909434773147
45098,45098,1011000000101010,1110100000111111,True,0.2784223626471667
45099,45099,1011000000101011,1110100000111110,True,0.022587720036002523
45103,45103,1011000000101111,1110100000111000,True,0.37116600974414315
45119,45119,1011000000111111,1110100000100000,True,0.5298543140648727
45120,45120,1011000001000000,1110100001100000,True,0.4782662585589178
45122,45122,1011000001000010,1110100001100011,True,0.02421480156401965
45123,45123,1011000001000011,1110100001100010,True,0.28004944417518385
45136,45136,1011000001010000,1110100001111000,True,0.3195779542381882
45138,45138,1011000001010010,1110100001111011,True,0.13447350275670994
45139,45139,1011000001010011,1110100001111010,True,0.12136113985445421
45140,45140,1011000001010100,1110100001111110,True,0.07417577554195744
45141,45141,1011000001010101,1110100001111111,True,0.3300104181531216
45143,45143,1011000001010111,1110100001111100,True,0.12404103884177656
45148,45148,1011000001011100,1110100001110010,True,0.20453371913956522
45149,45149,1011000001011101,1110100001110011,True,0.051300923471598946
45151,45151,1011000001011111,1110100001110000,True,0.4027505335232992
45152,45152,1011000001100000,1110100001010000,True,0.4751078061810022
45154,45154,1011000001100010,1110100001010011,True,0.021056349186104044
45155,45155,1011000001100011,1110100001010010,True,0.27689099179726817
45164,45164,1011000001101100,1110100001011010,True,0.1937184125121572
45165,45165,1011000001101101,1110100001011011,True,0.062116230099006936
45167,45167,1011000001101111,1110100001011000,True,0.3919352268958912
45168,45168,1011000001110000,1110100001001000,True,0.4674509519315099
45170,45170,1011000001110010,1110100001001011,True,0.013399494936611665
45171,45171,1011000001110011,1110100001001010,True,0.2692341375477758
45180,45180,1011000001111100,1110100001000010,True,0.3524067168328868
45181,45181,1011000001111101,1110100001000011,True,0.09657207422172263
45183,45183,1011000001111111,1110100001000000,True,0.5506235312166208
45184,45184,1011000010000000,1110100011000000,True,0.5257387549057706
45185,45185,1011000010000001,1110100011000001,True,0.26990411229460637
45186,45186,1011000010000010,1110100011000011,True,0.0716872979108724
45187,45187,1011000010000011,1110100011000010,True,0.3275219405220366
45196,45196,1011000010001100,1110100011001010,True,0.24434936123692558
45197,45197,1011000010001101,1110100011001011,True,0.01148528137423857
45198,45198,1011000010001110,1110100011001001,True,0.1867315330094954
45199,45199,1011000010001111,1110100011001000,True,0.4425661756206596
45200,45200,1011000010010000,1110100011011000,True,0.36705045058504093
45201,45201,1011000010010001,1110100011011001,True,0.11121580797387681
45202,45202,1011000010010010,1110100011011011,True,0.08700100640985717
45203,45203,1011000010010011,1110100011011010,True,0.16883363620130698
45212,45212,1011000010011100,1110100011010010,True,0.25200621548641794
45213,45213,1011000010011101,1110100011010011,True,0.00382842712474619
45214,45214,1011000010011110,1110100011010001,True,0.19438838725898777
45215,45215,1011000010011111,1110100011010000,True,0.45022302987015195
45216,45216,1011000010100000,1110100011110000,True,0.37786575721244897
45217,45217,1011000010100001,1110100011110001,True,0.12203111460128481
45218,45218,1011000010100010,1110100011110011,True,0.07618569978244918
45219,45219,1011000010100011,1110100011110010,True,0.17964894282871496
45224,45224,1011000010101000,1110100011111100,True,0.09915626253092633
45225,45225,1011000010101001,1110100011111101,True,0.15667838008023782
45226,45226,1011000010101010,1110100011111111,True,0.35489519446397183
45227,45227,1011000010101011,1110100011111110,True,0.09906055185280767
45228,45228,1011000010101100,1110100011111010,True,0.09647636354360399
45229,45229,1011000010101101,1110100011111011,True,0.15935827906756017
45230,45230,1011000010101110,1110100011111001,True,0.03885853531617382
45231,45231,1011000010101111,1110100011111000,True,0.294693177927338
45244,45244,1011000010111100,1110100011100010,True,0.25516466786433356
45245,45245,1011000010111101,1110100011100011,True,0.0006699747468305833
45246,45246,1011000010111110,1110100011100001,True,0.19754683963690342
45247,45247,1011000010111111,1110100011100000,True,0.45338148224806757
45568,45568,1011001000000000,1110101100000000,True,0.2604287551608596
45569,45569,1011001000000001,1110101100000001,True,0.004594112549695428
45570,45570,1011001000000010,1110101100000011,True,0.19362270183403857
45571,45571,1011001000000011,1110101100000010,True,0.06221194077712559
45580,45580,1011001000001100,1110101100001010,True,0.02096063850798539
45581,45581,1011001000001101,1110101100001011,True,0.2767952811191495
45582,45582,1011001000001110,1110101100001001,True,0.07857846673541555
45583,45583,1011001000001111,1110101100001000,True,0.1772561758757486
45584,45584,1011001000010000,1110101100011000,True,0.10174045084013
45585,45585,1011001000010001,1110101100011001,True,0.15409419177103417
45586,45586,1011001000010010,1110101100011011,True,0.3523110061547681
45587,45587,1011001000010011,1110101100011010,True,0.09647636354360399
45596,45596,1011001000011100,1110101100010010,True,0.01330378425849301
45597,45597,1011001000011101,1110101100010011,True,0.26913842686965717
45598,45598,1011001000011110,1110101100010001,True,0.07092161248592317
45599,45599,1011001000011111,1110101100010000,True,0.184913030125241
45600,45600,1011001000100000,1110101100110000,True,0.11255575746753799
45601,45601,1011001000100001,1110101100110001,True,0.14327888514362616
45614,45614,1011001000101110,1110101100111001,True,0.22645146442873718
45615,45615,1011001000101111,1110101100111000,True,0.02938317818242701
45630,45630,1011001000111110,1110101100100001,True,0.06776316010800756
45631,45631,1011001000111111,1110101100100000,True,0.18807148250315658
45632,45632,1011001001000000,1110101101100000,True,0.13648342699720167
45648,45648,1011001001010000,1110101101111000,True,0.0222048773235279
45663,45663,1011001001011111,1110101101110000,True,0.060967701961583076
45664,45664,1011001001100000,1110101101010000,True,0.13332497461928608
45679,45679,1011001001101111,1110101101011000,True,0.050152395334175086
45680,45680,1011001001110000,1110101101001000,True,0.1256681203697937
45695,45695,1011001001111111,1110101101000000,True,0.20884069965490465
45888,45888,1011001101000000,1110101011100000,True,0.28761058774655757
45904,45904,1011001101010000,1110101011111000,True,0.12892228342582795
45919,45919,1011001101011111,1110101011110000,True,0.21209486271093894
45920,45920,1011001101100000,1110101011010000,True,0.28445213536864195
45935,45935,1011001101101111,1110101011011000,True,0.20127955608353093
45936,45936,1011001101110000,1110101011001000,True,0.2767952811191495
45951,45951,1011001101111111,1110101011000000,True,0.35996786040426054
45952,45952,1011001110000000,1110101001000000,True,0.3848526367151107
45967,45967,1011001110001111,1110101001001000,True,0.30168005742999976
45968,45968,1011001110010000,1110101001011000,True,0.2261643323943812
45983,45983,1011001110011111,1110101001010000,True,0.3093369116794921
45984,45984,1011001110100000,1110101001110000,True,0.23697963902178915
45999,45999,1011001110101111,1110101001111000,True,0.1538070597366782
46015,46015,1011001110111111,1110101001100000,True,0.31249536405740774
46016,46016,1011001111000000,1110101000100000,True,0.3640834195633627
46032,46032,1011001111010000,1110101000111000,True,0.2053951152426331
46047,46047,1011001111011111,1110101000110000,True,0.28856769452774406
46048,46048,1011001111100000,1110101000010000,True,0.3609249671854471
46050,46050,1011001111100010,1110101000010011,True,0.09312648980945107
46051,46051,1011001111100011,1110101000010010,True,0.16270815280171308
46060,46060,1011001111101100,1110101000011010,True,0.07953557351660209
46061,46061,1011001111101101,1110101000011011,True,0.17629906909456206
46063,46063,1011001111101111,1110101000011000,True,0.2777523879003361
46064,46064,1011001111110000,1110101000001000,True,0.35326811293595467
46066,46066,1011001111110010,1110101000001011,True,0.10078334405894346
46067,46067,1011001111110011,1110101000001010,True,0.1550512985522207
46076,46076,1011001111111100,1110101000000010,True,0.23822387783733168
46077,46077,1011001111111101,1110101000000011,True,0.017610764773832475
46079,46079,1011001111111111,1110101000000000,True,0.4364406922210657
46080,46080,1011010000000000,1110111000000000,True,0.2765081490847936
46082,46082,1011010000000010,1110111000000011,True,0.17754330791010456
46083,46083,1011010000000011,1110111000000010,True,0.07829133470105959
46084,46084,1011010000000100,1110111000000110,True,0.11724558069535207
46085,46085,1011010000000101,1110111000000111,True,0.37308022330651625
46087,46087,1011010000000111,1110111000000100,True,0.08097123368838192
46088,46088,1011010000001000,1110111000001100,True,0.0022013455967290593
46090,46090,1011010000001010,1110111000001111,True,0.45625280259162715
46091,46091,1011010000001011,1110111000001110,True,0.20041815998046306
46092,46092,1011010000001100,1110111000001010,True,0.004881244584051392
46093,46093,1011010000001101,1110111000001011,True,0.26071588719521555
46095,46095,1011010000001111,1110111000001000,True,0.1933355697996826
46096,46096,1011010000010000,1110111000011000,True,0.117819844764064
46098,46098,1011010000010010,1110111000011011,True,0.33623161223083414
46099,46099,1011010000010011,1110111000011010,True,0.08039696961967
46100,46100,1011010000010100,1110111000011110,True,0.2759338850160816
46101,46101,1011010000010101,1110111000011111,True,0.5317685276272458
46103,46103,1011010000010111,1110111000011100,True,0.07771707063234765
46108,46108,1011010000011100,1110111000010010,True,0.0027756096654409875
46109,46109,1011010000011101,1110111000010011,True,0.2530590329457232
46111,46111,1011010000011111,1110111000010000,True,0.20099242404917497
46112,46112,1011010000100000,1110111000110000,True,0.12863515139147197
46120,46120,1011010000101000,1110111000111100,True,0.15007434329005065
46122,46122,1011010000101010,1110111000111111,True,0.6041258002849488
46123,46123,1011010000101011,1110111000111110,True,0.3482911576737847
46127,46127,1011010000101111,1110111000111000,True,0.04546257210636101
46143,46143,1011010000111111,1110111000100000,True,0.20415087642709057
46144,46144,1011010001000000,1110111001100000,True,0.15256282092113566
46160,46160,1011010001010000,1110111001111000,True,0.006125483399593904
46164,46164,1011010001010100,1110111001111110,True,0.39987921317973957
46165,46165,1011010001010101,1110111001111111,True,0.6557138557909037
46167,46167,1011010001010111,1110111001111100,True,0.20166239879600556
46175,46175,1011010001011111,1110111001110000,True,0.07704709588551709
46176,46176,1011010001100000,1110111001010000,True,0.14940436854322006
46191,46191,1011010001101111,1110111001011000,True,0.06623178925810909
46192,46192,1011010001110000,1110111001001000,True,0.14174751429372767
46207,46207,1011010001111111,1110111001000000,True,0.22492009357883866
46208,46208,1011010010000000,1110111011000000,True,0.20003531726798843
46223,46223,1011010010001111,1110111011001000,True,0.11686273798287747
46224,46224,1011010010010000,1110111011011000,True,0.04134701294725886
46239,46239,1011010010011111,1110111011010000,True,0.12451959223236983
46240,46240,1011010010100000,1110111011110000,True,0.052162319574666834
46248,46248,1011010010101000,1110111011111100,True,0.2265471751068558
46250,46250,1011010010101010,1110111011111111,True,0.6805986321017539
46251,46251,1011010010101011,1110111011111110,True,0.4247639894905898
46255,46255,1011010010101111,1110111011111000,True,0.03101025971044414
46271,46271,1011010010111111,1110111011100000,True,0.12767804461028542
46421,46421,1011010101010101,1110111111111111,True,0.85661056916196
46464,46464,1011010110000000,1110111101000000,True,0.04890815651863258
46479,46479,1011010110001111,1110111101001000,True,0.0342644227664784
46480,46480,1011010110010000,1110111101011000,True,0.109780147802097
46495,46495,1011010110011111,1110111101010000,True,0.02660756851698602
46496,46496,1011010110100000,1110111101110000,True,0.09896484117468901
46504,46504,1011010110101000,1110111101111100,True,0.3776743358562117
46506,46506,1011010110101010,1110111101111111,True,0.8317257928511098
46507,46507,1011010110101011,1110111101111110,True,0.5758911502399456
46511,46511,1011010110101111,1110111101111000,True,0.1821374204598
46527,46527,1011010110111111,1110111101100000,True,0.023449116139070414
46528,46528,1011010111000000,1110111100100000,True,0.028138939366884497
46529,46529,1011010111000001,1110111100100001,True,0.22769570324427965
46544,46544,1011010111010000,1110111100111000,True,0.1305493649538451
46545,46545,1011010111010001,1110111100111001,True,0.38638400756500924
46548,46548,1011010111010100,1110111100111110,True,0.5243030947339907
46549,46549,1011010111010101,1110111100111111,True,0.7801377373451549
46550,46550,1011010111010110,1110111100111101,True,0.581920922961421
46551,46551,1011010111010111,1110111100111100,True,0.3260862803502567
46558,46558,1011010111011110,1110111100110001,True,0.3032114282798983
46559,46559,1011010111011111,1110111100110000,True,0.0473767856687341
46560,46560,1011010111100000,1110111100010000,True,0.024980486988968893
46561,46561,1011010111100001,1110111100010001,True,0.23085415562219525
46562,46562,1011010111100010,1110111100010011,True,0.42907097000592925
46563,46563,1011010111100011,1110111100010010,True,0.1732363273947651
46568,46568,1011010111101000,1110111100011100,True,0.25372900769255374
46569,46569,1011010111101001,1110111100011101,True,0.509563650303718
46570,46570,1011010111101010,1110111100011111,True,0.7077804646874519
46571,46571,1011010111101011,1110111100011110,True,0.4519458220762877
46572,46572,1011010111101100,1110111100011010,True,0.2564089066798761
46573,46573,1011010111101101,1110111100011011,True,0.5122435492910402
46574,46574,1011010111101110,1110111100011001,True,0.31402673490730626
46575,46575,1011010111101111,1110111100011000,True,0.05819209229614209
46576,46576,1011010111110000,1110111100001000,True,0.01732363273947651
46577,46577,1011010111110001,1110111100001001,True,0.23851100987168763
46578,46578,1011010111110010,1110111100001011,True,0.4367278242554216
46579,46579,1011010111110011,1110111100001010,True,0.18089318164425747
46580,46580,1011010111110100,1110111100001110,True,0.3764300970406691
46581,46581,1011010111110101,1110111100001111,True,0.6322647396518333
46582,46582,1011010111110110,1110111100001101,True,0.43404792526809927
46583,46583,1011010111110111,1110111100001100,True,0.17821328265693515
46584,46584,1011010111111000,1110111100000100,True,0.09504070337182417
46585,46585,1011010111111001,1110111100000101,True,0.3508753459829883
46586,46586,1011010111111010,1110111100000111,True,0.5490921603667224
46587,46587,1011010111111011,1110111100000110,True,0.2932575177555582
46588,46588,1011010111111100,1110111100000010,True,0.09772060235914651
46589,46589,1011010111111101,1110111100000011,True,0.35355524497031066
46590,46590,1011010111111110,1110111100000001,True,0.15533843058657668
46591,46591,1011010111111111,1110111100000000,True,0.10049621202458749
46912,46912,1011011101000000,1110110011100000,True,0.2934489391117955
46913,46913,1011011101000001,1110110011100001,True,0.03761429650063132
46928,46928,1011011101010000,1110110011111000,True,0.1347606347910659
46929,46929,1011011101010001,1110110011111001,True,0.12107400782009825
46932,46932,1011011101010100,1110110011111110,True,0.25899309498907974
46933,46933,1011011101010101,1110110011111111,True,0.5148277376002439
46934,46934,1011011101010110,1110110011111101,True,0.3166109232165099
46935,46935,1011011101010111,1110110011111100,True,0.06077628060534577
46942,46942,1011011101011110,1110110011110001,True,0.037901428534987285
46943,46943,1011011101011111,1110110011110000,True,0.21793321407617686
46944,46944,1011011101100000,1110110011010000,True,0.2902904867338799
46945,46945,1011011101100001,1110110011010001,True,0.03445584412271571
46958,46958,1011011101101110,1110110011011001,True,0.04871673516239527
46959,46959,1011011101101111,1110110011011000,True,0.2071179074487689
46960,46960,1011011101110000,1110110011001000,True,0.2826336324843875
46961,46961,1011011101110001,1110110011001001,True,0.02679898987322333
46974,46974,1011011101111110,1110110011000001,True,0.10997156915833431
46975,46975,1011011101111111,1110110011000000,True,0.36580621176949846
46976,46976,1011011110000000,1110110001000000,True,0.39069098808034874
46991,46991,1011011110001111,1110110001001000,True,0.3075184087952377
46992,46992,1011011110010000,1110110001011000,True,0.23200268375961913
47007,47007,1011011110011111,1110110001010000,True,0.3151752630447301
47008,47008,1011011110100000,1110110001110000,True,0.24281799038702712
47016,47016,1011011110101000,1110110001111100,True,0.03589150429449553
47018,47018,1011011110101010,1110110001111111,True,0.4899429612893937
47019,47019,1011011110101011,1110110001111110,True,0.23410831867822954
47023,47023,1011011110101111,1110110001111000,True,0.15964541110191613
47039,47039,1011011110111111,1110110001100000,True,0.3183337154226457
47040,47040,1011011111000000,1110110000100000,True,0.3699217709286006
47056,47056,1011011111010000,1110110000111000,True,0.21123346660787104
47060,47060,1011011111010100,1110110000111110,True,0.18252026317227463
47061,47061,1011011111010101,1110110000111111,True,0.4383549057834387
47063,47063,1011011111010111,1110110000111100,True,0.01569655121145938
47071,47071,1011011111011111,1110110000110000,True,0.294406045892982
47072,47072,1011011111100000,1110110000010000,True,0.366763318550685
47080,47080,1011011111101000,1110110000011100,True,0.08805382386916238
47082,47082,1011011111101010,1110110000011111,True,0.3659976331257358
47083,47083,1011011111101011,1110110000011110,True,0.11016299051457161
47087,47087,1011011111101111,1110110000011000,True,0.28359073926557404
47088,47088,1011011111110000,1110110000001000,True,0.35910646430119264
47092,47092,1011011111110100,1110110000001110,True,0.03464726547895302
47093,47093,1011011111110101,1110110000001111,True,0.2904819080901172
47095,47095,1011011111110111,1110110000001100,True,0.16356954890478098
47096,47096,1011011111111000,1110110000000100,True,0.24674212818989194
47098,47098,1011011111111010,1110110000000111,True,0.20730932880500622
47099,47099,1011011111111011,1110110000000110,True,0.04852531380615796
47103,47103,1011011111111111,1110110000000000,True,0.4422790435863036
47104,47104,1011100000000000,1110010000000000,True,0.5768482570211322
47108,47108,1011100000000100,1110010000000110,True,0.18309452724098654
47109,47109,1011100000000101,1110010000000111,True,0.07274011537017762
47111,47111,1011100000000111,1110010000000100,True,0.3813113416247206
47135,47135,1011100000011111,1110010000010000,True,0.5013325319855136
47136,47136,1011100000100000,1110010000110000,True,0.42897525932781055
47167,47167,1011100000111111,1110010000100000,True,0.5044909843634292
47168,47168,1011100001000000,1110010001100000,True,0.45290292885747435
47199,47199,1011100001011111,1110010001110000,True,0.37738720382185564
47200,47200,1011100001100000,1110010001010000,True,0.4497444764795587
47231,47231,1011100001111111,1110010001000000,True,0.5252602015151773
47232,47232,1011100010000000,1110010011000000,True,0.5003754252043271
47233,47233,1011100010000001,1110010011000001,True,0.24454078259316286
47262,47262,1011100010011110,1110010011010001,True,0.1690250575575443
47263,47263,1011100010011111,1110010011010000,True,0.42485970016870844
47264,47264,1011100010100000,1110010011110000,True,0.35250242751100547
47265,47265,1011100010100001,1110010011110001,True,0.0966677848998413
47294,47294,1011100010111110,1110010011100001,True,0.17218350993545992
47295,47295,1011100010111111,1110010011100000,True,0.42801815254662406
47616,47616,1011101000000000,1110011100000000,True,0.23506542545941608
47617,47617,1011101000000001,1110011100000001,True,0.02076921715174808
47618,47618,1011101000000010,1110011100000011,True,0.21898603153548207
47619,47619,1011101000000011,1110011100000010,True,0.036848611075682075
47620,47620,1011101000000100,1110011100000110,True,0.15868830432072958
47621,47621,1011101000000101,1110011100000111,True,0.41452294693189373
47622,47622,1011101000000110,1110011100000101,True,0.21630613254815972
47623,47623,1011101000000111,1110011100000100,True,0.03952851006300442
47644,47644,1011101000011100,1110011100010010,True,0.038667113959936515
47645,47645,1011101000011101,1110011100010011,True,0.29450175657110067
47646,47646,1011101000011110,1110011100010001,True,0.09628494218736666
47647,47647,1011101000011111,1110011100010000,True,0.15954970042379749
47648,47648,1011101000100000,1110011100110000,True,0.08719242776609448
47649,47649,1011101000100001,1110011100110001,True,0.1686422148450697
47678,47678,1011101000111110,1110011100100001,True,0.09312648980945107
47679,47679,1011101000111111,1110011100100000,True,0.16270815280171308
47680,47680,1011101001000000,1110011101100000,True,0.11112009729575817
47711,47711,1011101001011111,1110011101110000,True,0.03560437226013957
47712,47712,1011101001100000,1110011101010000,True,0.10796164491784256
47743,47743,1011101001111111,1110011101000000,True,0.18347736995346114
47936,47936,1011101101000000,1110011011100000,True,0.26224725804511406
47967,47967,1011101101011111,1110011011110000,True,0.1867315330094954
47968,47968,1011101101100000,1110011011010000,True,0.25908880566719844
47999,47999,1011101101111111,1110011011000000,True,0.33460453070281704
48000,48000,1011101110000000,1110011001000000,True,0.3594893070136672
48031,48031,1011101110011111,1110011001010000,True,0.2839735819780487
48032,48032,1011101110100000,1110011001110000,True,0.21161630932034564
48063,48063,1011101110111111,1110011001100000,True,0.28713203435596424
48064,48064,1011101111000000,1110011000100000,True,0.33872008986191915
48095,48095,1011101111011111,1110011000110000,True,0.2632043648263006
48096,48096,1011101111100000,1110011000010000,True,0.3355616374840036
48098,48098,1011101111100010,1110011000010011,True,0.11848981951089457
48099,48099,1011101111100011,1110011000010010,True,0.13734482310026958
48120,48120,1011101111111000,1110011000000100,True,0.2155404471232105
48122,48122,1011101111111010,1110011000000111,True,0.23851100987168763
48123,48123,1011101111111011,1110011000000110,True,0.01732363273947651
48124,48124,1011101111111100,1110011000000010,True,0.21286054813588817
48125,48125,1011101111111101,1110011000000011,True,0.04297409447527598
48127,48127,1011101111111111,1110011000000000,True,0.4110773625196221
48128,48128,1011110000000000,1110001000000000,True,0.5710099056558943
48130,48130,1011110000000010,1110001000000011,True,0.11695844866099611
48131,48131,1011110000000011,1110001000000010,True,0.37279309127216026
48132,48132,1011110000000100,1110001000000110,True,0.1772561758757486
48133,48133,1011110000000101,1110001000000111,True,0.07857846673541555
48144,48144,1011110000010000,1110001000011000,True,0.4123216013351647
48146,48146,1011110000010010,1110001000011011,True,0.04172985565973347
48147,48147,1011110000010011,1110001000011010,True,0.21410478695143068
48156,48156,1011110000011100,1110001000010010,True,0.29727736623654166
48157,48157,1011110000011101,1110001000010011,True,0.04144272362537751
48159,48159,1011110000011111,1110001000010000,True,0.49549418062027567
48160,48160,1011110000100000,1110001000110000,True,0.42313690796257264
48175,48175,1011110000101111,1110001000111000,True,0.3399643286774617
48191,48191,1011110000111111,1110001000100000,True,0.4986526329981913
48192,48192,1011110001000000,1110001001100000,True,0.4470645774922364
48208,48208,1011110001010000,1110001001111000,True,0.28837627317150677
48223,48223,1011110001011111,1110001001110000,True,0.37154885245661773
48224,48224,1011110001100000,1110001001010000,True,0.4439061251143207
